customer_id,segment_name,recency,frequency,monetary,R,F,M,RFM_Total,ticket_count,neg_ticket_rate,return_rate,avg_discount,sessions_30d,last_visit_days_ago,campaign_clicks_30d,loyalty_tier,churn_next_60d
CUST00236,Needs Nurturing,62,1,782.89,3,1,2,6,1.0,0.0,0.0,0.37,8,8,0,,0
CUST00237,Champions,15,4,3607.29,5,4,4,13,0.0,0.0,0.0,0.2525,8,0,1,Platinum,0
CUST00238,Needs Nurturing,78,2,2181.78,3,2,3,8,2.0,0.5,0.0,0.185,1,8,0,,0
CUST00239,Discount Sensitive,320,1,208.1,1,1,1,3,0.0,0.0,0.0,0.51,4,60,0,Silver,1
CUST00240,Needs Nurturing,56,2,2277.31,3,2,3,8,1.0,1.0,0.0,0.18,4,16,0,Silver,0
CUST00241,Loyal Customers,6,3,3041.48,5,3,4,12,0.0,0.0,0.0,0.38999999999999996,12,0,1,,0
CUST00242,Loyal Customers,82,6,3655.25,3,5,4,12,0.0,0.0,0.0,0.29833333333333334,11,5,5,,0
CUST00243,Loyal Customers,69,4,3129.06,3,4,4,11,1.0,0.0,0.25,0.395,3,22,0,Gold,1
CUST00244,At Risk,144,2,2449.86,2,2,3,7,0.0,0.0,0.0,0.22499999999999998,1,23,0,,1
CUST00245,Needs Nurturing,73,2,1245.78,3,2,2,7,0.0,0.0,0.0,0.36,6,16,4,Platinum,0
CUST00246,Needs Nurturing,52,3,1985.72,3,3,3,9,1.0,1.0,0.0,0.25,6,13,1,Silver,0
CUST00247,Loyal Customers,57,11,5611.35,3,5,5,13,3.0,1.0,0.0,0.41363636363636364,5,14,2,,1
CUST00248,Loyal Customers,71,7,4187.5599999999995,3,5,5,13,0.0,0.0,0.0,0.3171428571428571,2,15,0,,0
CUST00249,At Risk,162,3,1761.46,1,3,3,7,0.0,0.0,0.0,0.4066666666666667,5,31,1,Silver,1
CUST00250,New Customers,35,1,837.19,4,1,2,7,0.0,0.0,0.0,0.3,6,2,0,Silver,0
CUST00251,New Customers,41,1,966.73,4,1,2,7,1.0,1.0,1.0,0.37,14,9,0,,1
CUST00252,At Risk,190,6,5194.02,1,5,5,11,0.0,0.0,0.0,0.3216666666666667,4,23,2,Silver,1
CUST00253,At Risk,191,3,1901.1299999999999,1,3,3,7,0.0,0.0,0.0,0.19999999999999998,3,34,1,Platinum,1
CUST00254,At Risk,183,4,3041.57,1,4,4,9,0.0,0.0,0.0,0.33999999999999997,4,26,1,,1
CUST00255,Champions,22,6,4806.29,4,5,5,14,2.0,1.0,0.16666666666666666,0.19833333333333333,10,19,1,,0
CUST00256,At Risk,181,2,1727.8400000000001,1,2,3,6,1.0,0.0,0.0,0.105,1,34,0,,1
CUST00257,Needs Nurturing,55,2,1042.47,3,2,2,7,0.0,0.0,0.0,0.3,7,19,0,,0
CUST00258,Champions,42,10,6259.64,4,5,5,14,1.0,1.0,0.0,0.27199999999999996,7,7,0,,0
CUST00259,At Risk,192,1,1519.33,1,1,2,4,0.0,0.0,0.0,0.32,0,31,0,,1
CUST00260,Needs Nurturing,2,2,1820.81,5,2,3,10,0.0,0.0,0.0,0.395,7,7,0,,0
CUST00261,New Customers,51,1,350.44,3,1,1,5,0.0,0.0,0.0,0.44,0,0,0,,0
CUST00262,Needs Nurturing,9,2,1318.44,5,2,2,9,0.0,0.0,0.0,0.12,5,9,0,Silver,0
CUST00263,Champions,25,12,7940.0,4,5,5,14,6.0,1.0,0.25,0.3475,15,11,2,Platinum,0
CUST00264,Needs Nurturing,31,2,671.0999999999999,4,2,1,7,1.0,1.0,0.0,0.31,7,0,1,Silver,1
CUST00265,Needs Nurturing,77,1,510.24,3,1,1,5,0.0,0.0,0.0,0.38,7,28,0,Gold,0
CUST00266,High-Value but Unhappy,158,4,5306.62,1,4,5,10,2.0,1.0,0.25,0.255,1,22,0,,1
CUST00267,Champions,29,4,4026.2300000000005,4,4,5,13,2.0,1.0,0.25,0.25,8,11,0,,1
CUST00268,Loyal Customers,9,3,2097.02,5,3,3,11,1.0,1.0,0.0,0.4166666666666667,6,8,1,,0
CUST00269,Loyal Customers,30,3,2563.9300000000003,4,3,4,11,1.0,1.0,0.0,0.33,11,10,1,,0
CUST00270,Needs Nurturing,75,2,968.72,3,2,2,7,0.0,0.0,0.0,0.24000000000000002,8,7,2,Silver,0
CUST00271,Champions,32,4,3933.98,4,4,4,12,0.0,0.0,0.0,0.20750000000000002,1,0,0,,0
CUST00272,Champions,12,13,13721.27,5,5,5,15,0.0,0.0,0.0,0.22307692307692306,7,1,0,Gold,0
CUST00273,Champions,13,8,6009.55,5,5,5,15,4.0,1.0,0.125,0.1925,7,1,1,,0
CUST00274,Needs Nurturing,71,1,695.0,3,1,1,5,0.0,0.0,0.0,0.36,1,2,0,,0
CUST00275,At Risk,241,6,3879.21,1,5,4,10,1.0,0.0,0.0,0.22,5,51,1,Silver,1
CUST00276,Loyal Customers,47,6,8721.42,3,5,5,13,0.0,0.0,0.0,0.22,9,14,1,Silver,0
CUST00277,Loyal Customers,2,3,1630.27,5,3,3,11,0.0,0.0,0.0,0.24666666666666667,2,12,0,Silver,0
CUST00278,Loyal Customers,69,4,2768.06,3,4,4,11,2.0,0.5,0.0,0.265,7,22,0,,1
CUST00279,Champions,12,8,5366.55,5,5,5,15,1.0,1.0,0.0,0.34875,9,0,2,,0
CUST00280,Champions,10,8,7231.759999999999,5,5,5,15,0.0,0.0,0.0,0.26875,6,4,0,,0
CUST00281,Needs Nurturing,35,2,1161.06,4,2,2,8,0.0,0.0,0.0,0.335,3,9,0,,1
CUST00282,At Risk,296,2,774.76,1,2,2,5,1.0,0.0,0.0,0.33999999999999997,1,60,0,,1
CUST00283,Champions,18,10,7871.0,5,5,5,15,4.0,0.75,0.2,0.327,8,6,0,Silver,0
CUST00284,At Risk,291,2,781.62,1,2,2,5,0.0,0.0,0.0,0.345,1,60,1,Silver,1
CUST00285,Loyal Customers,13,4,2158.18,5,4,3,12,0.0,0.0,0.0,0.3175,10,16,0,,0
CUST00286,At Risk,369,2,2027.25,1,2,3,6,1.0,1.0,0.0,0.395,1,60,1,Silver,1
CUST00287,Loyal Customers,69,6,6236.95,3,5,5,13,1.0,0.0,0.0,0.2866666666666667,8,15,1,Silver,0
CUST00288,At Risk,110,2,1096.1,2,2,2,6,1.0,1.0,0.0,0.255,1,20,0,,1
CUST00289,Needs Nurturing,5,2,811.06,5,2,2,9,0.0,0.0,0.0,0.36,5,0,0,,0
CUST00290,New Customers,9,1,251.16,5,1,1,7,1.0,1.0,0.0,0.34,6,1,0,Silver,0
CUST00291,Loyal Customers,58,9,5604.34,3,5,5,13,3.0,1.0,0.2222222222222222,0.33555555555555555,4,23,1,Gold,1
CUST00292,New Customers,43,1,657.91,4,1,1,6,1.0,0.0,1.0,0.08,6,0,2,,0
CUST00293,At Risk,230,3,1699.71,1,3,3,7,0.0,0.0,0.0,0.3233333333333333,3,59,0,Gold,1
CUST00294,At Risk,102,1,1714.42,2,1,3,6,0.0,0.0,0.0,0.12,15,35,6,Platinum,0
CUST00295,Needs Nurturing,16,2,2000.29,5,2,3,10,0.0,0.0,0.0,0.53,2,5,0,,0
CUST00296,At Risk,132,4,1989.83,2,4,3,9,0.0,0.0,0.0,0.195,2,30,0,Gold,1
CUST00297,At Risk,154,1,1130.29,1,1,2,4,1.0,1.0,0.0,0.16,13,30,2,Platinum,1
CUST00298,At Risk,201,1,1122.99,1,1,2,4,0.0,0.0,0.0,0.2,6,50,2,,1
CUST00299,At Risk,343,4,2302.1800000000003,1,4,3,8,2.0,1.0,0.25,0.4175,0,60,0,,1
CUST00300,Loyal Customers,5,4,2276.6099999999997,5,4,3,12,0.0,0.0,0.0,0.3725,5,1,0,Platinum,0
CUST00301,Champions,9,7,7023.07,5,5,5,15,3.0,1.0,0.0,0.18285714285714286,7,13,0,Gold,0
CUST00302,At Risk,148,4,2534.0,1,4,3,8,3.0,1.0,0.25,0.3975,4,27,2,Silver,1
CUST00303,Loyal Customers,48,5,3674.2,3,4,4,11,2.0,1.0,0.2,0.21200000000000002,6,12,1,,0
CUST00304,High-Value but Unhappy,87,3,2837.27,2,3,4,9,1.0,1.0,0.0,0.23666666666666666,4,5,3,,1
CUST00305,Dormant,166,1,531.59,1,1,1,3,0.0,0.0,0.0,0.19,6,33,0,Silver,1
CUST00306,Champions,19,5,3658.35,5,4,4,13,2.0,0.5,0.2,0.21000000000000002,2,0,2,,0
CUST00307,Loyal Customers,32,3,2114.17,4,3,3,10,1.0,1.0,0.3333333333333333,0.42333333333333334,0,13,0,Gold,1
CUST00308,Needs Nurturing,66,2,1535.15,3,2,2,7,0.0,0.0,0.0,0.26,7,27,1,Platinum,0
CUST00309,Loyal Customers,8,3,2731.6099999999997,5,3,4,12,0.0,0.0,0.0,0.3666666666666667,13,12,1,,1
CUST00310,New Customers,22,1,578.27,4,1,1,6,1.0,1.0,1.0,0.2,5,8,0,,0
CUST00311,New Customers,48,1,1336.82,3,1,2,6,0.0,0.0,0.0,0.1,4,0,0,Silver,1
CUST00312,Needs Nurturing,64,1,486.27,3,1,1,5,0.0,0.0,0.0,0.2,9,7,0,,1
CUST00313,Dormant,162,1,769.77,1,1,1,3,1.0,1.0,0.0,0.33,16,37,0,,1
CUST00314,New Customers,16,1,560.98,5,1,1,7,0.0,0.0,0.0,0.29,0,14,0,,1
CUST00315,Champions,17,10,10137.960000000001,5,5,5,15,2.0,1.0,0.0,0.337,11,0,4,Platinum,0
CUST00316,At Risk,97,2,1079.82,2,2,2,6,1.0,0.0,0.5,0.32,1,30,2,Silver,1
CUST00317,At Risk,100,1,1353.24,2,1,2,5,0.0,0.0,0.0,0.19,8,25,0,,1
CUST00318,Loyal Customers,47,5,5959.01,3,4,5,12,1.0,0.0,0.0,0.244,2,8,0,Silver,0
CUST00319,At Risk,147,6,2585.4700000000003,2,5,4,11,0.0,0.0,0.0,0.32666666666666666,0,29,0,Silver,1
CUST00320,Champions,25,7,5001.34,4,5,5,14,1.0,1.0,0.0,0.32285714285714284,10,19,1,,0
CUST00321,High-Value but Unhappy,116,6,3100.54,2,5,4,11,2.0,1.0,0.0,0.3133333333333333,1,20,2,Silver,1
CUST00322,Champions,4,5,3351.86,5,4,4,13,0.0,0.0,0.0,0.384,5,2,0,Silver,0
CUST00323,Champions,5,8,7225.06,5,5,5,15,0.0,0.0,0.0,0.32875,6,9,0,Gold,0
CUST00324,High-Value but Unhappy,274,4,6039.5599999999995,1,4,5,10,2.0,1.0,0.25,0.1925,0,60,0,,1
CUST00325,Loyal Customers,44,3,3542.89,4,3,4,11,0.0,0.0,0.0,0.24,6,7,1,,0
CUST00326,At Risk,124,3,1868.65,2,3,3,8,1.0,0.0,0.0,0.23666666666666666,7,26,3,Platinum,1
CUST00327,Loyal Customers,2,3,1087.67,5,3,2,10,0.0,0.0,0.0,0.3133333333333333,7,14,1,Gold,1
CUST00328,Dormant,322,1,371.68,1,1,1,3,0.0,0.0,0.0,0.32,2,60,0,,1
CUST00329,New Customers,1,1,299.28,5,1,1,7,0.0,0.0,0.0,0.06,1,0,0,Gold,0
CUST00330,Needs Nurturing,74,3,1307.8000000000002,3,3,2,8,1.0,0.0,0.0,0.33,1,12,0,Gold,0
CUST00331,High-Value but Unhappy,151,5,3450.66,1,4,4,9,2.0,1.0,0.2,0.422,1,27,0,Silver,1
CUST00332,Needs Nurturing,24,2,2059.8,4,2,3,9,2.0,1.0,0.5,0.375,0,6,0,Silver,0
CUST00333,Needs Nurturing,75,1,870.15,3,1,2,6,0.0,0.0,0.0,0.07,3,21,0,,0
CUST00334,Needs Nurturing,85,3,2170.31,3,3,3,9,1.0,1.0,0.3333333333333333,0.35666666666666663,2,29,0,Silver,1
CUST00335,At Risk,148,3,2480.1,1,3,3,7,2.0,1.0,0.0,0.38999999999999996,7,22,1,,0
CUST00336,Loyal Customers,29,4,1900.82,4,4,3,11,0.0,0.0,0.0,0.2225,5,2,0,,0
CUST00337,Needs Nurturing,7,2,1887.73,5,2,3,10,1.0,0.0,0.0,0.385,2,9,0,,1
CUST00338,New Customers,12,1,887.38,5,1,2,8,1.0,1.0,1.0,0.27,6,8,0,,0
CUST00339,High-Value but Unhappy,92,4,2671.88,2,4,4,10,1.0,1.0,0.25,0.3125,13,12,0,Silver,0
CUST00340,Champions,46,8,5565.53,4,5,5,14,1.0,1.0,0.125,0.17875,8,10,1,Gold,0
CUST00341,Discount Sensitive,19,1,790.16,5,1,2,8,0.0,0.0,0.0,0.46,11,5,0,,0
CUST00342,Loyal Customers,1,3,2620.58,5,3,4,12,1.0,1.0,0.0,0.4166666666666667,9,4,0,Gold,0
CUST00343,At Risk,94,5,2489.52,2,4,3,9,0.0,0.0,0.0,0.248,7,20,1,,0
CUST00344,High-Value but Unhappy,189,5,4461.57,1,4,5,10,4.0,1.0,0.0,0.17200000000000001,5,41,0,Silver,0
CUST00345,Champions,3,5,5510.36,5,4,5,14,1.0,1.0,0.0,0.154,15,0,0,Silver,0
CUST00346,Loyal Customers,72,11,10011.3,3,5,5,13,2.0,1.0,0.18181818181818182,0.25363636363636366,13,7,1,,0
CUST00347,At Risk,184,4,3311.46,1,4,4,9,1.0,0.0,0.0,0.3825,8,45,1,,1
CUST00348,Loyal Customers,1,3,2509.74,5,3,3,11,0.0,0.0,0.0,0.25666666666666665,14,4,2,Silver,0
CUST00349,Loyal Customers,74,4,3794.38,3,4,4,11,0.0,0.0,0.0,0.2475,2,18,0,Silver,0
CUST00350,New Customers,41,1,537.51,4,1,1,6,0.0,0.0,0.0,0.12,18,0,0,,0
CUST00351,Champions,9,7,7447.2,5,5,5,15,3.0,1.0,0.14285714285714285,0.21,4,1,0,Silver,0
CUST00352,New Customers,27,1,1000.77,4,1,2,7,0.0,0.0,0.0,0.12,13,16,1,Silver,0
CUST00353,At Risk,118,4,1755.1200000000001,2,4,3,9,1.0,1.0,0.0,0.25,4,27,1,,1
CUST00354,Champions,36,5,2894.64,4,4,4,12,1.0,1.0,0.0,0.22199999999999998,4,16,1,,0
CUST00355,High-Value but Unhappy,171,4,3405.2,1,4,4,9,2.0,1.0,0.0,0.1175,4,32,2,Gold,1
CUST00356,Loyal Customers,7,5,2474.34,5,4,3,12,2.0,1.0,0.0,0.242,10,7,1,,0
CUST00357,New Customers,42,1,513.15,4,1,1,6,1.0,1.0,0.0,0.29,9,2,1,Silver,1
CUST00358,At Risk,101,2,1523.3600000000001,2,2,2,6,1.0,1.0,0.0,0.33499999999999996,4,1,0,,1
CUST00359,Champions,3,8,6332.549999999999,5,5,5,15,0.0,0.0,0.0,0.25,0,0,0,,0
CUST00360,Champions,2,6,8052.9800000000005,5,5,5,15,0.0,0.0,0.0,0.165,1,0,0,,0
CUST00361,Dormant,169,1,361.04,1,1,1,3,1.0,1.0,1.0,0.12,3,20,1,,1
CUST00362,Loyal Customers,23,4,2137.19,4,4,3,11,1.0,1.0,0.0,0.31,12,7,0,Gold,0
CUST00363,New Customers,27,1,413.99,4,1,1,6,1.0,1.0,0.0,0.32,2,5,0,,0
CUST00364,At Risk,359,3,2049.88,1,3,3,7,2.0,0.5,0.0,0.24666666666666667,0,60,0,,1
CUST00365,At Risk,158,1,1015.06,1,1,2,4,0.0,0.0,0.0,0.21,7,21,0,,1
CUST00366,High-Value but Unhappy,92,4,5279.17,2,4,5,11,1.0,1.0,0.0,0.185,2,26,0,,0
CUST00367,At Risk,212,1,884.81,1,1,2,4,0.0,0.0,0.0,0.14,1,33,1,Silver,1
CUST00368,New Customers,55,1,348.81,3,1,1,5,1.0,1.0,1.0,0.25,7,12,0,,1
CUST00369,Needs Nurturing,71,3,2263.62,3,3,3,9,0.0,0.0,0.0,0.25333333333333335,7,0,1,,1
CUST00370,Dormant,172,1,452.14,1,1,1,3,0.0,0.0,0.0,0.42,8,29,1,Platinum,1
CUST00371,At Risk,124,3,2631.54,2,3,4,9,1.0,0.0,0.0,0.16666666666666666,4,10,0,,1
CUST00372,New Customers,56,1,431.11,3,1,1,5,1.0,0.0,0.0,0.38,2,18,0,,0
CUST00373,Needs Nurturing,73,2,1612.8899999999999,3,2,3,8,0.0,0.0,0.0,0.3,9,20,1,Silver,1
CUST00374,At Risk,219,2,795.8299999999999,1,2,2,5,1.0,1.0,0.0,0.345,0,44,3,,1
CUST00375,Loyal Customers,85,6,3564.29,3,5,4,12,1.0,1.0,0.0,0.32833333333333337,2,17,0,,1
CUST00376,Champions,45,8,5532.45,4,5,5,14,0.0,0.0,0.0,0.2675,5,12,0,,1
CUST00377,Loyal Customers,80,4,2214.32,3,4,3,10,0.0,0.0,0.0,0.2625,10,16,0,,1
CUST00378,At Risk,99,1,1622.32,2,1,3,6,0.0,0.0,0.0,0.29,4,1,0,,1
CUST00379,Needs Nurturing,75,2,1029.97,3,2,2,7,0.0,0.0,0.0,0.16,2,4,0,,1
CUST00380,Champions,39,6,3460.9,4,5,4,13,1.0,1.0,0.0,0.4033333333333333,8,0,0,Silver,0
CUST00381,Dormant,182,1,597.86,1,1,1,3,1.0,1.0,0.0,0.28,2,32,0,Gold,1
CUST00382,Needs Nurturing,45,2,766.55,4,2,1,7,0.0,0.0,0.0,0.105,6,7,0,Gold,0
CUST00383,Champions,8,6,4050.1099999999997,5,5,5,15,3.0,1.0,0.16666666666666666,0.20000000000000004,14,1,1,Gold,0
CUST00384,New Customers,26,1,470.31,4,1,1,6,0.0,0.0,0.0,0.22,0,0,0,,0
CUST00385,Loyal Customers,63,7,5606.02,3,5,5,13,3.0,0.6666666666666666,0.0,0.29714285714285715,6,25,1,Silver,0
CUST00386,Champions,0,6,4989.88,5,5,5,15,1.0,1.0,0.0,0.24166666666666667,13,1,2,,0
CUST00387,New Customers,40,1,721.21,4,1,1,6,0.0,0.0,0.0,0.31,1,2,0,Silver,0
CUST00388,Champions,37,5,2574.36,4,4,4,12,1.0,1.0,0.0,0.328,6,0,3,Silver,1
CUST00389,Champions,14,9,6570.38,5,5,5,15,3.0,0.6666666666666666,0.0,0.29888888888888887,11,14,2,,0
CUST00390,Needs Nurturing,54,2,1639.4299999999998,3,2,3,8,1.0,1.0,0.0,0.35,4,5,1,Silver,1
CUST00391,Loyal Customers,1,3,2830.86,5,3,4,12,0.0,0.0,0.0,0.23666666666666666,4,0,0,Silver,0
CUST00392,At Risk,133,7,5290.95,2,5,5,12,0.0,0.0,0.0,0.2785714285714286,4,34,1,Silver,1
CUST00393,Needs Nurturing,12,2,2231.04,5,2,3,10,1.0,0.0,0.0,0.19,5,18,1,,0
CUST00394,New Customers,1,1,404.19,5,1,1,7,1.0,1.0,0.0,0.21,12,4,0,Gold,0
CUST00395,Needs Nurturing,35,3,1418.71,4,3,2,9,1.0,1.0,0.0,0.31666666666666665,12,13,0,Platinum,0
CUST00396,Champions,10,5,3031.7799999999997,5,4,4,13,1.0,1.0,0.0,0.21399999999999997,10,0,2,,0
CUST00397,Loyal Customers,79,11,9647.73,3,5,5,13,4.0,0.75,0.0,0.21545454545454545,3,22,2,,1
CUST00398,Champions,8,4,2823.02,5,4,4,13,1.0,1.0,0.0,0.28500000000000003,11,0,0,Gold,0
CUST00399,At Risk,262,4,2749.65,1,4,4,9,0.0,0.0,0.0,0.3025,3,45,0,Silver,1
CUST00400,Discount Sensitive,44,1,402.05,4,1,1,6,0.0,0.0,0.0,0.61,9,0,0,Gold,0
CUST00401,Needs Nurturing,66,1,568.99,3,1,1,5,1.0,1.0,0.0,0.19,2,12,0,Silver,0
CUST00402,At Risk,132,3,1410.06,2,3,2,7,1.0,1.0,0.0,0.36000000000000004,1,27,1,Gold,1
CUST00403,Needs Nurturing,21,2,2029.3200000000002,4,2,3,9,0.0,0.0,0.0,0.12,15,0,1,,0
CUST00404,High-Value but Unhappy,193,6,4631.52,1,5,5,11,2.0,1.0,0.0,0.20666666666666667,1,31,1,Gold,1
CUST00405,Discount Sensitive,2,1,282.03,5,1,1,7,1.0,1.0,1.0,0.5,4,5,0,,1
CUST00406,Loyal Customers,10,3,997.27,5,3,2,10,1.0,0.0,0.0,0.3433333333333333,10,5,0,,0
CUST00407,New Customers,18,1,1569.01,5,1,3,9,0.0,0.0,0.0,0.36,0,11,0,,0
CUST00408,Champions,40,7,4155.91,4,5,5,14,4.0,0.0,0.14285714285714285,0.23857142857142857,0,0,1,,0
CUST00409,Loyal Customers,58,7,4946.35,3,5,5,13,3.0,1.0,0.42857142857142855,0.2671428571428572,11,4,1,,1
CUST00410,Needs Nurturing,1,2,1365.22,5,2,2,9,1.0,0.0,0.0,0.22,16,0,0,Gold,0
CUST00411,At Risk,253,1,1756.76,1,1,3,5,0.0,0.0,0.0,0.16,1,54,0,,1
CUST00412,At Risk,529,1,1486.51,1,1,2,4,0.0,0.0,0.0,0.04,0,60,0,,1
CUST00413,Loyal Customers,26,3,1644.89,4,3,3,10,2.0,1.0,0.3333333333333333,0.45999999999999996,16,0,0,Platinum,0
CUST00414,New Customers,3,1,311.44,5,1,1,7,1.0,1.0,1.0,0.32,5,0,1,,1
CUST00415,At Risk,120,2,2282.07,2,2,3,7,1.0,0.0,0.0,0.255,1,11,2,,1
CUST00416,Needs Nurturing,28,2,1020.28,4,2,2,8,1.0,0.0,0.0,0.28500000000000003,4,11,0,Silver,0
CUST00417,At Risk,151,4,2750.0299999999997,1,4,4,9,0.0,0.0,0.0,0.2525,0,28,1,,1
CUST00418,Needs Nurturing,5,2,1919.75,5,2,3,10,1.0,1.0,0.0,0.13999999999999999,8,0,2,,0
CUST00419,At Risk,98,2,1795.1,2,2,3,7,0.0,0.0,0.0,0.30000000000000004,12,30,1,,1
CUST00420,Champions,18,4,4050.29,5,4,5,14,1.0,1.0,0.0,0.185,14,0,0,,0
CUST00421,Champions,0,7,5557.389999999999,5,5,5,15,2.0,0.5,0.14285714285714285,0.2928571428571428,4,0,0,,0
CUST00422,At Risk,125,2,1075.03,2,2,2,6,0.0,0.0,0.0,0.25,7,26,0,Platinum,1
CUST00423,At Risk,135,3,2349.76,2,3,3,8,0.0,0.0,0.0,0.21666666666666667,1,39,0,Silver,1
CUST00424,At Risk,113,2,1297.49,2,2,2,6,1.0,1.0,0.0,0.21000000000000002,5,33,1,,1
CUST00425,At Risk,113,2,1502.44,2,2,2,6,0.0,0.0,0.0,0.195,12,25,2,,0
CUST00426,Needs Nurturing,77,2,1478.25,3,2,2,7,0.0,0.0,0.0,0.175,8,18,0,,1
CUST00427,Needs Nurturing,1,2,331.53,5,2,1,8,1.0,1.0,0.5,0.41500000000000004,4,6,0,Silver,1
CUST00428,Loyal Customers,74,5,2817.05,3,4,4,11,1.0,1.0,0.0,0.31,1,10,0,,0
CUST00429,New Customers,6,1,432.48,5,1,1,7,1.0,1.0,0.0,0.26,13,9,2,Silver,0
CUST00430,Loyal Customers,22,3,2369.81,4,3,3,10,0.0,0.0,0.0,0.2833333333333333,0,0,0,Silver,0
CUST00431,At Risk,154,2,903.65,1,2,2,5,0.0,0.0,0.0,0.435,1,31,1,Gold,1
CUST00432,At Risk,112,4,5036.07,2,4,5,11,0.0,0.0,0.0,0.2425,9,18,0,,1
CUST00433,Champions,36,6,4884.34,4,5,5,14,4.0,0.5,0.0,0.295,10,6,0,Silver,0
CUST00434,At Risk,293,2,1034.35,1,2,2,5,0.0,0.0,0.0,0.25,2,47,1,,0
CUST00435,At Risk,200,3,1740.56,1,3,3,7,1.0,1.0,0.3333333333333333,0.27,1,48,1,Silver,1
CUST00436,Loyal Customers,49,4,2770.92,3,4,4,11,0.0,0.0,0.0,0.2,2,23,0,,0
CUST00437,Dormant,151,1,729.22,1,1,1,3,0.0,0.0,0.0,0.25,0,33,0,Silver,0
CUST00438,Needs Nurturing,64,3,2466.39,3,3,3,9,3.0,1.0,1.0,0.16,6,22,2,Platinum,1
CUST00439,At Risk,119,3,1981.34,2,3,3,8,1.0,1.0,0.3333333333333333,0.33666666666666667,7,18,0,Silver,1
CUST00440,Discount Sensitive,64,1,325.03,3,1,1,5,1.0,1.0,0.0,0.56,5,8,0,Silver,1
CUST00441,At Risk,211,1,786.67,1,1,2,4,1.0,0.0,0.0,0.24,1,33,0,Silver,1
CUST00442,Loyal Customers,69,8,4905.34,3,5,5,13,1.0,1.0,0.0,0.36,2,22,0,Gold,1
CUST00443,At Risk,265,3,1694.35,1,3,3,7,0.0,0.0,0.0,0.25,2,54,0,,1
CUST00444,Dormant,232,1,520.84,1,1,1,3,0.0,0.0,0.0,0.19,1,51,1,,1
CUST00445,New Customers,26,1,1594.8,4,1,3,8,0.0,0.0,0.0,0.43,4,5,1,Silver,0
CUST00446,New Customers,26,1,521.16,4,1,1,6,0.0,0.0,0.0,0.33,9,3,0,,1
CUST00447,Champions,36,7,3091.4,4,5,4,13,2.0,0.5,0.14285714285714285,0.3671428571428571,6,18,1,,0
CUST00448,High-Value but Unhappy,136,5,4291.91,2,4,5,11,3.0,0.6666666666666666,0.4,0.202,11,18,3,,1
CUST00449,At Risk,209,2,661.52,1,2,1,4,0.0,0.0,0.0,0.38,1,60,0,,1
CUST00450,New Customers,44,1,862.9,4,1,2,7,0.0,0.0,0.0,0.24,5,2,0,Silver,0
CUST00451,Champions,29,4,3636.0,4,4,4,12,2.0,0.5,0.25,0.1625,3,4,0,Silver,0
CUST00452,At Risk,256,6,1929.85,1,5,3,9,1.0,0.0,0.0,0.38999999999999996,2,53,0,,1
CUST00453,Champions,17,4,3032.93,5,4,4,13,1.0,1.0,0.0,0.28500000000000003,1,6,0,Silver,0
CUST00454,Champions,13,4,2655.42,5,4,4,13,2.0,0.0,0.0,0.1525,17,0,1,Platinum,0
CUST00455,At Risk,273,3,1616.76,1,3,3,7,1.0,1.0,0.0,0.43,0,51,0,,1
CUST00456,High-Value but Unhappy,147,4,3440.2,2,4,4,10,1.0,1.0,0.0,0.1575,0,37,1,,1
CUST00457,At Risk,321,2,1371.21,1,2,2,5,0.0,0.0,0.0,0.15000000000000002,1,60,0,,1
CUST00458,Needs Nurturing,4,2,1371.81,5,2,2,9,0.0,0.0,0.0,0.4,4,15,0,Gold,0
CUST00459,High-Value but Unhappy,237,3,2928.0299999999997,1,3,4,8,2.0,1.0,0.3333333333333333,0.18000000000000002,5,49,0,,1
CUST00460,Champions,19,11,9241.95,5,5,5,15,1.0,1.0,0.09090909090909091,0.2690909090909091,8,14,1,,0
CUST00461,At Risk,194,4,1579.47,1,4,3,8,0.0,0.0,0.0,0.305,3,41,1,,1
CUST00462,Loyal Customers,35,3,2689.5,4,3,4,11,1.0,1.0,0.0,0.3566666666666667,2,0,0,,1
CUST00463,Champions,29,4,5048.68,4,4,5,13,0.0,0.0,0.0,0.2525,0,3,0,,0
CUST00464,High-Value but Unhappy,106,10,6495.79,2,5,5,12,3.0,0.3333333333333333,0.1,0.34500000000000003,6,20,1,Platinum,1
CUST00465,At Risk,177,1,1298.74,1,1,2,4,0.0,0.0,0.0,0.37,3,34,1,,1
CUST00466,Champions,25,10,5238.91,4,5,5,14,2.0,1.0,0.1,0.326,9,2,2,Gold,0
CUST00467,Needs Nurturing,3,2,1180.98,5,2,2,9,0.0,0.0,0.0,0.295,7,0,1,Silver,0
CUST00468,At Risk,198,2,1077.8600000000001,1,2,2,5,1.0,1.0,0.5,0.385,1,36,1,Platinum,1
CUST00469,Loyal Customers,19,3,1886.95,5,3,3,11,0.0,0.0,0.0,0.4533333333333333,8,5,0,,0
CUST00470,High-Value but Unhappy,166,5,3508.62,1,4,4,9,2.0,1.0,0.0,0.362,1,41,0,Silver,1
CUST00471,Discount Sensitive,126,1,307.23,2,1,1,4,0.0,0.0,0.0,0.49,5,27,0,,1
CUST00472,At Risk,114,3,2846.8,2,3,4,9,0.0,0.0,0.0,0.15333333333333332,0,29,0,,0
